Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,92000,92000,81,Medium,3680
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,166000,166000,146.1,Medium,9960
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,73100,73100,64.3,Low,4386
Research Scientist,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,190000,190000,167.2,Medium,11400
Research Scientist,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,165000,165000,145.2,Medium,9900
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,305600,305600,268.9,High,18336
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,146600,146600,129,Medium,8796
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,275000,275000,242,High,16500
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,146400,146400,128.8,Medium,8784
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,208500,208500,183.5,Medium,12510
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,165000,165000,145.2,Medium,9900
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,258700,258700,227.7,High,15522
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,172500,172500,151.8,Medium,10350
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,185000,185000,162.8,Medium,11100
Business Intelligence Analyst,Business Intelligence,Senior-level,Full-time,On-site,2023,United States,United States,USD,198200,198200,174.4,Medium,11892
Business Intelligence Analyst,Business Intelligence,Senior-level,Full-time,On-site,2023,United States,United States,USD,110200,110200,97,Medium,6612
Machine Learning Researcher,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,166000,166000,146.1,Medium,9960
Machine Learning Researcher,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,73100,73100,64.3,Low,4386
Machine Learning Researcher,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,212000,212000,186.6,Medium,12720
Machine Learning Researcher,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,93300,93300,82.1,Medium,5598
AI Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,212000,212000,186.6,Medium,12720
AI Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,93300,93300,82.1,Medium,5598
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,167100,167100,147,Medium,6684
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,111400,111400,98,Medium,4456
Data Scientist,Data Science,Entry-level,Full-time,Remote,2023,United States,United States,USD,166000,166000,146.1,Medium,3320
Data Scientist,Data Science,Entry-level,Full-time,Remote,2023,United States,United States,USD,73100,73100,64.3,Low,1462
Data Analyst,Analytics,Executive-level,Full-time,On-site,2023,United States,United States,USD,170000,170000,149.6,Medium,13600
Data Analyst,Analytics,Executive-level,Full-time,On-site,2023,United States,United States,USD,145000,145000,127.6,Medium,11600
Data Architect,Architecture,Senior-level,Full-time,Remote,2023,United States,United States,USD,170000,170000,149.6,Medium,10200
Data Architect,Architecture,Senior-level,Full-time,Remote,2023,United States,United States,USD,135000,135000,118.8,Medium,8100
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,139810,139810,123,Medium,8388
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,95325,95325,83.9,Medium,5719
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,247300,247300,217.6,Medium,14838
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,139700,139700,122.9,Medium,8382
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,188000,188000,165.4,Medium,11280
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,139000,139000,122.3,Medium,8340
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,750000,750000,660,Very High,45000
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,160000,160000,140.8,Medium,9600
Data Manager,Data Management,Mid-level,Full-time,Remote,2023,United States,United States,USD,127000,127000,111.8,Medium,5080
Data Manager,Data Management,Mid-level,Full-time,Remote,2023,United States,United States,USD,65000,65000,57.2,Low,2600
ML Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,276000,276000,242.9,High,16560
ML Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,174000,174000,153.1,Medium,10440
Analytics Engineer,Data Engineering,Executive-level,Full-time,Remote,2023,United States,United States,USD,250000,250000,220,Medium,20000
Analytics Engineer,Data Engineering,Executive-level,Full-time,Remote,2023,United States,United States,USD,210000,210000,184.8,Medium,16800
Data Science Director,Data Science,Executive-level,Full-time,On-site,2023,United States,United States,USD,212000,212000,186.6,Medium,16960
Data Science Director,Data Science,Executive-level,Full-time,On-site,2023,United States,United States,USD,190000,190000,167.2,Medium,15200
Research Engineer,Data/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,261500,261500,230.1,High,15690
Research Engineer,Data/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,134500,134500,118.4,Medium,8070
Data Architect,Architecture,Senior-level,Full-time,On-site,2023,United States,United States,USD,239000,239000,210.3,Medium,14340
Data Architect,Architecture,Senior-level,Full-time,On-site,2023,United States,United States,USD,122900,122900,108.2,Medium,7374
ML Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,331640,331640,291.8,High,19898
ML Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,267720,267720,235.6,High,16063
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,180000,180000,158.4,Medium,10800
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,90000,90000,79.2,Medium,5400
Data Analyst,Analytics,Mid-level,Full-time,Remote,2023,United States,United States,USD,83000,83000,73,Medium,3320
Data Analyst,Analytics,Mid-level,Full-time,Remote,2023,United States,United States,USD,66000,66000,58.1,Low,2640
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,224250,224250,197.3,Medium,13455
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,121550,121550,107,Medium,7293
Data Engineer,Data Engineering,Mid-level,Full-time,Remote,2023,United States,United States,USD,109000,109000,95.9,Medium,4360
Data Engineer,Data Engineering,Mid-level,Full-time,Remote,2023,United States,United States,USD,100000,100000,88,Medium,4000
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,205400,205400,180.8,Medium,12324
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,92900,92900,81.8,Medium,5574
ML Engineer,AI/ML,Entry-level,Full-time,On-site,2023,United States,United States,USD,220000,220000,193.6,Medium,4400
ML Engineer,AI/ML,Entry-level,Full-time,On-site,2023,United States,United States,USD,130000,130000,114.4,Medium,2600
Data Scientist,Data Science,Mid-level,Full-time,Remote,2023,United States,United States,USD,160000,160000,140.8,Medium,6400
Data Scientist,Data Science,Mid-level,Full-time,Remote,2023,United States,United States,USD,110000,110000,96.8,Medium,4400
Business Intelligence Engineer,Business Intelligence,Senior-level,Full-time,Remote,2023,United States,United States,USD,186030,186030,163.7,Medium,11161
Business Intelligence Engineer,Business Intelligence,Senior-level,Full-time,Remote,2023,United States,United States,USD,110200,110200,97,Medium,6612
Research Engineer,Data/ML,Mid-level,Full-time,Remote,2023,United States,United States,USD,130000,130000,114.4,Medium,5200
Research Engineer,Data/ML,Mid-level,Full-time,Remote,2023,United States,United States,USD,100000,100000,88,Medium,4000
Data Scientist,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,242000,242000,213,Medium,9680
Data Scientist,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,106200,106200,93.5,Medium,4248
Data Scientist,Data Science,Executive-level,Full-time,Remote,2023,United States,United States,USD,220000,220000,193.6,Medium,17600
Data Scientist,Data Science,Executive-level,Full-time,Remote,2023,United States,United States,USD,120000,120000,105.6,Medium,9600
Research Analyst,Analytics,Entry-level,Full-time,On-site,2023,United States,United States,USD,91200,91200,80.3,Medium,1824
Research Analyst,Analytics,Entry-level,Full-time,On-site,2023,United States,United States,USD,58200,58200,51.2,Low,1164
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,192000,192000,169,Medium,11520
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,178000,178000,156.6,Medium,10680
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,210000,210000,184.8,Medium,12600
Research Engineer,Data/ML,Entry-level,Full-time,On-site,2023,United States,United States,USD,160000,160000,140.8,Medium,3200
Research Engineer,Data/ML,Entry-level,Full-time,On-site,2023,United States,United States,USD,150000,150000,132,Medium,3000
Data Architect,Architecture,Senior-level,Full-time,On-site,2023,United States,United States,USD,206000,206000,181.3,Medium,12360
Data Architect,Architecture,Senior-level,Full-time,On-site,2023,United States,United States,USD,134000,134000,117.9,Medium,8040
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,180000,180000,158.4,Medium,10800
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,135000,135000,118.8,Medium,8100
Data Scientist,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,91000,91000,80.1,Medium,3640
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,200000,200000,176,Medium,12000
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,120000,120000,105.6,Medium,7200
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,106700,106700,93.9,Medium,4268
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,57700,57700,50.8,Low,2308
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,266400,266400,234.4,High,15984
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,173300,173300,152.5,Medium,10398
Data Analyst,Analytics,Mid-level,Full-time,On-site,2023,United States,United States,USD,125000,125000,110,Medium,5000
Data Analyst,Analytics,Mid-level,Full-time,On-site,2023,United States,United States,USD,100000,100000,88,Medium,4000
Business Intelligence Engineer,Business Intelligence,Senior-level,Full-time,On-site,2023,United States,United States,USD,165600,165600,145.7,Medium,9936
Business Intelligence Engineer,Business Intelligence,Senior-level,Full-time,On-site,2023,United States,United States,USD,65800,65800,57.9,Low,3948
Data Scientist,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,210400,210400,185.2,Medium,8416
Data Scientist,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,170500,170500,150,Medium,6820
Data Engineer,Data Engineering,Mid-level,Full-time,Remote,2023,United States,United States,USD,170000,170000,149.6,Medium,6800
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,185400,185400,163.2,Medium,11124
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,81536,81536,71.8,Medium,4892
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,193000,193000,169.8,Medium,11580
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,158000,158000,139,Medium,9480
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,100000,100000,88,Medium,6000
Data Analyst,Analytics,Mid-level,Full-time,Remote,2023,United States,United States,USD,95000,95000,83.6,Medium,3800
Data Analyst,Analytics,Mid-level,Full-time,Remote,2023,United States,United States,USD,75000,75000,66,Low,3000
Data Analyst,Analytics,Mid-level,Full-time,On-site,2023,United States,United States,USD,115000,115000,101.2,Medium,4600
Data Analyst,Analytics,Mid-level,Full-time,On-site,2023,United States,United States,USD,105000,105000,92.4,Medium,4200
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,161900,161900,142.5,Medium,9714
Data Analyst,Analytics,Mid-level,Full-time,Remote,2023,United States,United States,USD,80000,80000,70.4,Medium,3200
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,192500,192500,169.4,Medium,11550
Analytics Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,100000,100000,88,Medium,4000
Analytics Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,75000,75000,66,Low,3000
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,166000,166000,146.1,Medium,9960
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,73100,73100,64.3,Low,4386
ML Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,336300,336300,295.9,High,20178
ML Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,179000,179000,157.5,Medium,10740
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,296400,296400,260.8,High,17784
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,159600,159600,140.4,Medium,9576
Head of Data,Data Management,Senior-level,Full-time,Remote,2023,United States,United States,USD,258500,258500,227.5,High,15510
Head of Data,Data Management,Senior-level,Full-time,Remote,2023,United States,United States,USD,226500,226500,199.3,Medium,13590
Research Scientist,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,247250,247250,217.6,Medium,14835
Research Scientist,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,118400,118400,104.2,Medium,7104
BI Analyst,Business Intelligence,Mid-level,Full-time,On-site,2023,United States,United States,USD,160000,160000,140.8,Medium,6400
BI Analyst,Business Intelligence,Mid-level,Full-time,On-site,2023,United States,United States,USD,140000,140000,123.2,Medium,5600
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,93400,93400,82.2,Medium,5604
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,219000,219000,192.7,Medium,13140
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,132000,132000,116.2,Medium,7920
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,130500,130500,114.8,Medium,7830
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,116000,116000,102.1,Medium,6960
Research Scientist,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,323300,323300,284.5,High,19398
Research Scientist,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,184700,184700,162.5,Medium,11082
Machine Learning Scientist,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,250000,250000,220,Medium,15000
Data Scientist,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,136000,136000,119.7,Medium,5440
Data Scientist,Data Science,Entry-level,Full-time,On-site,2023,United States,United States,USD,135000,135000,118.8,Medium,2700
Data Scientist,Data Science,Entry-level,Full-time,On-site,2023,United States,United States,USD,110000,110000,96.8,Medium,2200
BI Analyst,Business Intelligence,Senior-level,Full-time,Remote,2023,United States,United States,USD,202000,202000,177.8,Medium,12120
BI Analyst,Business Intelligence,Senior-level,Full-time,Remote,2023,United States,United States,USD,147000,147000,129.4,Medium,8820
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,170625,170625,150.2,Medium,10237
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,127950,127950,112.6,Medium,7677
Data Analyst,Analytics,Entry-level,Full-time,On-site,2023,United States,United States,USD,85256,85256,75,Medium,1705
Data Analyst,Analytics,Entry-level,Full-time,On-site,2023,United States,United States,USD,71615,71615,63,Low,1432
Data Scientist,Data Science,Entry-level,Full-time,On-site,2023,United States,United States,USD,100000,100000,88,Medium,2000
Research Analyst,Analytics,Mid-level,Full-time,On-site,2023,United States,United States,USD,100000,100000,88,Medium,4000
Data Engineer,Data Engineering,Executive-level,Full-time,On-site,2023,United States,United States,USD,185000,185000,162.8,Medium,14800
Data Engineer,Data Engineering,Executive-level,Full-time,On-site,2023,United States,United States,USD,125000,125000,110,Medium,10000
Data Management Analyst,Data Management,Entry-level,Full-time,Remote,2023,United States,United States,USD,60000,60000,52.8,Low,1200
Data Management Analyst,Data Management,Entry-level,Full-time,Remote,2023,United States,United States,USD,52000,52000,45.8,Low,1040
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,260000,260000,228.8,High,15600
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,225000,225000,198,Medium,13500
Business Intelligence Analyst,Business Intelligence,Senior-level,Full-time,Remote,2023,United States,United States,USD,100000,100000,88,Medium,6000
Business Intelligence Analyst,Business Intelligence,Senior-level,Full-time,Remote,2023,United States,United States,USD,80000,80000,70.4,Medium,4800
Machine Learning Modeler,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,204500,204500,180,Medium,12270
Machine Learning Modeler,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,142200,142200,125.1,Medium,8532
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,297300,297300,261.6,High,17838
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,198200,198200,174.4,Medium,11892
Machine Learning Engineer,AI/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,240000,240000,211.2,Medium,14400
Business Intelligence Engineer,Business Intelligence,Senior-level,Full-time,On-site,2023,United States,United States,USD,185000,185000,162.8,Medium,11100
Business Intelligence Engineer,Business Intelligence,Senior-level,Full-time,On-site,2023,United States,United States,USD,79600,79600,70,Medium,4776
Applied Scientist,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,222200,222200,195.5,Medium,13332
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,110000,110000,96.8,Medium,6600
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,95000,95000,83.6,Medium,5700
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,324000,324000,285.1,High,19440
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,159000,159000,139.9,Medium,9540
Research Analyst,Analytics,Mid-level,Full-time,Remote,2023,United States,United States,USD,71000,71000,62.5,Low,2840
Research Analyst,Analytics,Mid-level,Full-time,Remote,2023,United States,United States,USD,57000,57000,50.2,Low,2280
Data Analyst,Analytics,Mid-level,Full-time,Remote,2023,United States,United States,USD,59000,59000,51.9,Low,2360
Data Analyst,Analytics,Mid-level,Full-time,Remote,2023,United States,United States,USD,50000,50000,44,Low,2000
Machine Learning Engineer,AI/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,234000,234000,205.9,Medium,14040
Machine Learning Engineer,AI/ML,Senior-level,Full-time,Remote,2023,United States,United States,USD,208000,208000,183,Medium,12480
Analytics Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,187000,187000,164.6,Medium,11220
Analytics Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,128000,128000,112.6,Medium,7680
Data Analyst,Analytics,Mid-level,Full-time,On-site,2023,United States,United States,USD,135000,135000,118.8,Medium,5400
Data Analyst,Analytics,Mid-level,Full-time,On-site,2023,United States,United States,USD,120000,120000,105.6,Medium,4800
Data Architect,Architecture,Mid-level,Full-time,Remote,2023,United States,United States,USD,150000,150000,132,Medium,6000
Data Architect,Architecture,Mid-level,Full-time,Remote,2023,United States,United States,USD,140000,140000,123.2,Medium,5600
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,280000,280000,246.4,High,16800
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,190000,190000,167.2,Medium,11400
Data Specialist,Data,Mid-level,Full-time,On-site,2023,United States,United States,USD,90000,90000,79.2,Medium,3600
Data Specialist,Data,Mid-level,Full-time,On-site,2023,United States,United States,USD,80000,80000,70.4,Medium,3200
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,58300,58300,51.3,Low,2332
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,145640,145640,128.2,Medium,8738
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,84400,84400,74.3,Medium,5064
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,105000,105000,92.4,Medium,6300
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,75000,75000,66,Low,4500
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,98000,98000,86.2,Medium,5880
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,236160,236160,207.8,Medium,14169
Data Scientist,Data Science,Senior-level,Full-time,Remote,2023,United States,United States,USD,159408,159408,140.3,Medium,9564
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,115000,115000,101.2,Medium,6900
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,85000,85000,74.8,Medium,5100
Data Product Manager,Data Management,Senior-level,Full-time,On-site,2023,United States,United States,USD,145000,145000,127.6,Medium,8700
Data Product Manager,Data Management,Senior-level,Full-time,On-site,2023,United States,United States,USD,120000,120000,105.6,Medium,7200
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,120350,120350,105.9,Medium,7221
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,74400,74400,65.5,Low,4464
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,158494,158494,139.5,Medium,9509
Data Analyst,Analytics,Senior-level,Full-time,Remote,2023,United States,United States,USD,88052,88052,77.5,Medium,5283
Analytics Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,181500,181500,159.7,Medium,10890
Analytics Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,127000,127000,111.8,Medium,7620
Machine Learning Engineer,AI/ML,Mid-level,Full-time,On-site,2023,United States,United States,USD,300000,300000,264,High,12000
Machine Learning Engineer,AI/ML,Mid-level,Full-time,On-site,2023,United States,United States,USD,260000,260000,228.8,High,10400
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,205500,205500,180.8,Medium,12330
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,128500,128500,113.1,Medium,7710
Data Architect,Architecture,Senior-level,Full-time,On-site,2023,United States,United States,USD,191600,191600,168.6,Medium,11496
Data Architect,Architecture,Senior-level,Full-time,On-site,2023,United States,United States,USD,125600,125600,110.5,Medium,7536
Data Scientist,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,130410,130410,114.8,Medium,5216
Data Scientist,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,92000,92000,81,Medium,3680
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,183900,183900,161.8,Medium,11034
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,108800,108800,95.7,Medium,6528
Machine Learning Engineer,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,121200,121200,106.7,Medium,7272
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,231250,231250,203.5,Medium,13875
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,111000,111000,97.7,Medium,6660
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,300000,300000,264,High,18000
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,210500,210500,185.2,Medium,8420
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,105300,105300,92.7,Medium,4212
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,158400,158400,139.4,Medium,6336
Data Engineer,Data Engineering,Mid-level,Full-time,On-site,2023,United States,United States,USD,85800,85800,75.5,Medium,3432
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,134200,134200,118.1,Medium,8052
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,103200,103200,90.8,Medium,6192
Data Analyst,Analytics,Mid-level,Full-time,Remote,2023,United States,United States,USD,95400,95400,84,Medium,3816
Data Analyst,Analytics,Mid-level,Full-time,Remote,2023,United States,United States,USD,57800,57800,50.9,Low,2312
Data Scientist,Data Science,Mid-level,Full-time,On-site,2023,United States,United States,USD,86000,86000,75.7,Medium,3440
Data Analyst,Analytics,Executive-level,Full-time,On-site,2023,United States,United States,USD,125000,125000,110,Medium,10000
Data Analyst,Analytics,Executive-level,Full-time,On-site,2023,United States,United States,USD,87500,87500,77,Medium,7000
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,133200,133200,117.2,Medium,7992
Data Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,84000,84000,73.9,Medium,5040
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,171000,171000,150.5,Medium,10260
Data Analyst,Analytics,Senior-level,Full-time,On-site,2023,United States,United States,USD,93000,93000,81.8,Medium,5580
Analytics Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,216450,216450,190.5,Medium,12987
Analytics Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,123750,123750,108.9,Medium,7425
Research Scientist,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,212800,212800,187.3,Medium,12768
Research Scientist,AI/ML,Senior-level,Full-time,On-site,2023,United States,United States,USD,124100,124100,109.2,Medium,7446
Data Scientist,Data Science,Mid-level,Full-time,Remote,2023,United States,United States,USD,205000,205000,180.4,Medium,8200
Data Scientist,Data Science,Mid-level,Full-time,Remote,2023,United States,United States,USD,166000,166000,146.1,Medium,6640
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,231650,231650,203.9,Medium,13899
Data Scientist,Data Science,Senior-level,Full-time,On-site,2023,United States,United States,USD,189100,189100,166.4,Medium,11346
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,266875,266875,234.8,High,16012
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,128250,128250,112.9,Medium,7695
Data Engineer,Data Engineering,Mid-level,Full-time,Remote,2023,United States,United States,USD,158600,158600,139.6,Medium,6344
Data Engineer,Data Engineering,Mid-level,Full-time,Remote,2023,United States,United States,USD,115300,115300,101.5,Medium,4612
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,225300,225300,198.3,Medium,13518
Data Engineer,Data Engineering,Senior-level,Full-time,On-site,2023,United States,United States,USD,197400,197400,173.7,Medium,11844
Data Analyst,Analytics,Entry-level,Full-time,On-site,2023,United States,United States,USD,109900,109900,96.7,Medium,2198
Data Analyst,Analytics,Entry-level,Full-time,On-site,2023,United States,United States,USD,61200,61200,53.9,Low,1224
Data Integration Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,161000,161000,141.7,Medium,9660
Data Integration Engineer,Data Engineering,Senior-level,Full-time,Remote,2023,United States,United States,USD,75000,75000,66,Low,4500
Data Analyst,Analytics,Mid-level,Full-time,On-site,2023,United States,United States,USD,166000,166000,146.1,Medium,6640
